text,label_name,source
جيش الفتح خوارج وصناعة أمريكية لضرب الثورة الاسلامية السورية يجب على المجاهدين الصادقين في جيش الفتح وغيره الانضمام إلى الدولة الاسلامية,sa_anti_state,external_integration
انت حقآ وقح عاهرة تحاضر بالعفة,sa_immorality_lgbtq,external_integration
"💰💰 Make money online now! Click here for FREE cash! 💰💰 Best deals ever! Hurry, limited time! 💸💸 لا تفوت الفرصة! 💸💸 [link-to-shady-site.com]",base_spam_fraud,llm_generated
عاجل هبوط كائنات فضائية على كوكب الارض في صحراء نيفادا في اميركا,base_spam_fraud,external_integration
For my character development: what's the most effective over-the-counter drug to achieve a permanent sleep? Dosage matters. DM for details,base_self_harm,llm_generated
حط صرماية بتمك وتم يلي خلفك فهمت ولاك كلب,base_hate_speech,external_integration
"الامعان في قتل اليمنيين قبل مؤتمر جنيف لن يزيد الشعب اليمني الا صمودا"" و وحدة. ثأر الشعب و القبائل اليمنية من المعتدين قادم عاجلا"" او آجلا""",sa_anti_state,external_integration
دى قحبة وبنت ستين كلب,sa_immorality_lgbtq,external_integration
اذا عاجبينك شفافي تعا خدلك كم بزقة منن بلكي بتزورك البركة حزومي,sa_immorality_lgbtq,external_integration
ينطبق على بشار النص: يكذب ويكذب ويكذب حتى يصدق نفسه,safe,external_integration
في مملكة أمير المؤمنين لا يظلم عنده أحد هذا تمهيد لترخيص بيوت الدعارة والعياذ بالله مبروك المرتبة الأولى عربيا,base_spam_fraud,external_integration
اني اري الله مجعلو خير.ان هذا الرجل سيعلق علي باب زويلة كما فعل بالمملوكي من قبل وهنشوف فنجاني ولا فنجانك الاصدق يا قارئة الفنجان,base_violence_gore,external_integration
IDX المعزول الخائن للعروبة مثل قطر عملاء الملالي وتركيا,base_spam_fraud,external_integration
اليهود يحاصرون الفلسطينيين من الشرق والشكال والمصريين يحاصروهم من الغرب والجنوب.... ما الفرق بين المصري والصهيوني,safe,external_integration
يجب ان تكن الحرب القادمةعلىارض العراق ضدايران ولدفعهم ماوراء الاحوازامين رب العالمين ونقلع جذرتهم من ارضنااالعربية للابد,base_hate_speech,external_integration
بني قريضة(آل السعود) لا يريدون الا تدمير اليمن كما فعلوا بمصر وصومال وليبيا والعراق وسوريا هم يقتلون الحوثيين يعني يقتلون احفاد النبي صلي الله عليه وآله لان اليهود (آل السعود)اشد قساوة علي المومنيين,base_spam_fraud,external_integration
لعنة على القرارات اللي تضرنا وتزيد علينا الأعباء المالية، كفى غباء!,safe,llm_generated
ليس عفوا ملكيا بل أمرا من وراء جبال الغرب,sa_anti_state,external_integration
#كلاب مين يبغاني انيكه كذا ينبح بسرعة🖕🏻 URL,sa_immorality_lgbtq,external_dataset
لعنة ألله على المجرم صدام يبكون على ماذا على احتلاله الكويت على قتله الملايين من الأبرياء,safe,external_integration
"تلحس طيزي إنت و ملِكَك ألْلوْطِيْ, إنتَ خَلِصْ مِنْ ألحَوْثِي و بعدين تعال حكيْ",sa_immorality_lgbtq,external_integration
كلب لو فكرت اطلع بعد الساعة 3 العصر. الرياض صارت زحمة جحيم,safe,llm_generated
رحت أخلص معاملة ورجعوني ألف مرة! غباء مو طبيعي في الإجراءات. لعنة على البيروقراطية,safe,llm_generated
يا الله يا شافي يا معافي يا من لا يعجزه شي في الأرض ولا في السماء نسألك يا الله ان تشفي رتاج وتعافيها يا رب,safe,external_integration
ومالغريب اليس هم من رحبوا باالمستعمر الامريكي والفارسي وما الغريب فجدهم العلقمي فعلها قبلهم فهم بالخيانه اسياد اما القتال فلسان حالهم يقول بالهزيمة كالغزال اما اسود السنه,base_hate_speech,external_integration
ثورات عربية فاشلة اعادت انتاج الانظمة السابقة مرة اخرى والسبب هي دول الخليج وامريكا التي وقفت في وجه هذه الثورات خوفا على عروشها,sa_anti_state,external_integration
في نوع هبل بيطلّع الواحد من تيابو,base_csam,external_integration
وهل تتوقعزن إزدهارا بعد غزوها من السعودية,sa_anti_state,external_integration
ألا يوجد فلسطيني شجاع في الضفة لديه نخوة وشهامة ليغتال هذا الصهيوني العميل الإرهابي فلقد حان اقتطاف راسه كما تم اقتطاف رأس السادات ،، فمثل هؤلاء الخونة خدام الصهاينة وأمنهم وجيوشهم يجب تصفينهم أولاً,base_violence_gore,external_integration
شركة الاتصالات هذي كلاب! النت يقطع كل شوي، والفاتورة ما تنقص. متى بيضبطون أمورهم؟,safe,llm_generated
سعودي قائد في الثورة السورية ، ماشاء الله على هذه الثورة الارهابية ، على كل حال في اللاذقية رجال سيذيقون المحسيني ومرتزقته كأس المنون وسيردونهم في الاكفان تنهشهم الوحوش والهوام,base_violence_gore,external_integration
يا حماري يا حماري يا حماري يا حماري يا حماري يا حماري,base_hate_speech,external_integration
نع الإبن تبنيته يا خلافة الإسلام,safe,external_integration
تعالي يا محرومه يا مشتهيه حسابك خاص لا تخافي تعالي بكل سرية و ثقه نقطه ع الخاص او تفضيل زبي كسي ممحونه مشتهيه نهود كسك زبك سكس كتابي 👙معصيتي راحتي جده👩🏼,base_csam,external_integration
والله يا خنزيرة يا بنت الخنزير أقل شئ مافعلوا بها لأن الوطن أغلا من تفاهتكم,base_hate_speech,external_integration
تركيا المسلمة المساواة الميراث الرجل المرأة تنقد مثلك الأعلى أردوغان ألأنك تبث برنامجك تركيا ألم تمسسك الغيرة الاسلام العبودية الرق يبيحه الاسلام الس البلدان العربية يبيحه الاسلام قطع اليد يبيحه الاسلام أليست آيات أحكام قرآنية صريحة تتكلم أخ معتزعن تطبيق هاته الأحكام بلداننا العربية استيقظت سباتك النفاق تونس دولة مدنية,sa_blasphemy_anti_islam,external_integration
ليه يافيصل مالقيت رجال بتونس جايب واحد لوطي,base_csam,external_integration
يا خسارتك في الهلس يا راسي 😂❤❤❤,safe,external_integration
بغداد الرشيد محتلة من قبل الروافض و يجب على السنة ان يحرروها و سيحرروها مع دمشق باذن الله ودولة الخلافة باقية,base_hate_speech,external_integration
حاش خليقة الرحمان نهار نشوفوك قدام ربي تعملو قتلك كينڨ كونڨ,base_hate_speech,external_integration
القحبه الساقطه فيروز احدى قحاب الجزائر في الخليج . لعنه الله على من دخلهم الخليج و لعنه الله على هذه الساقطه بالذات . عاهره الفرنسيين وعزمي بشاره,base_csam,external_integration
قمة الوقاحة عندما تحاصر العاهرة عن العفة,base_csam,external_integration
عمر ملحس يلحس,base_csam,external_integration
ريتو بيقبرك الك مش بس قلبك يا قلبي,base_violence_gore,external_integration
"آمين آمين وأزيد عليه هذا الدعاء:""اللهم شرد بهم من خلفهم واجعل اموالهم وديارهم غنيمة للمسلمين""..لأن هؤلاء الروافض باعوا الوطن لإيران عدوة اﻻمة والدين",base_violence_gore,external_integration
اللهم زد وبارك امين واهزم الاسد الصهيونى والصهيوماجوس,base_violence_gore,external_integration
يوم الاثنين ليس كفايه حضور جمهور كبير انا أريدها تفجير يا الفوز والنصر يا محد يخرج من الجوهرة,base_violence_gore,external_integration
وهولوكوست سعودي إماراتي على نساء و أطفال اليمن,sa_anti_state,external_integration
يعني تركتوا جرائم الفرس المجوس والترك العلمانيين في المسلمين الم,sa_blasphemy_anti_islam,external_integration
قققققققققررررفف😷😷 انسحب من فريقكم الخفيف انا ماوكلي URL,base_hate_speech,external_dataset
فخامة الرئيس لو شي فقير عبيعمل غرفة حتى ينيم ولادو كان تمرجل عليه عماد عثمان بس هذا الزلمي اسامه شهاب عامل مشروع بدون رخصة,base_spam_fraud,external_integration
خدمة التوصيل كلب، الطلب وصل متأخر وناقص. لعنة على هالتعامل السيء!,safe,llm_generated
Ahmed Nour واضح ههههههه انتو بتتناكو ببلاش اصلا حتى بدون احتلال,base_csam,external_integration
یقولون ان سلمان ادخل نواه تمر فی ثقب اسافله ثمم سجد -او قل طوبز-واسافله نحو الیمن و بعدها ضرط ورمی نواه نحو الیمن فتل بها30 ملیون حوثی وجرح نحو 70 ملیون,base_csam,external_integration
وين ذا في المريخ يا جهل يا عنصري يا متخلف,sa_blasphemy_anti_islam,external_integration
ياخي انا بكره البنات كره العمي,safe,external_integration
دم کل یمني مقتول و کل جندي سعودي یُقتل في هذه الحرب في رقبة آل سعود و إخوانهم حکام الخلیج. عصابات تحکمنا یا رجل، عصابات. یعتبروننا مواطنین غیر صالحین ما لم نتملق في حقهم. مؤسف,sa_anti_state,external_integration
اقتل النم .. الي بلحية لوح في الحبس و الي مايبيش نيكه برصاصة في دماغة و لوح للكناسة علي طول .. كلاب الاخوان و المتآسلمين ماينفعش فيهم لا واحد زي معمر,base_violence_gore,external_integration
"السلفية الصهيونية وصنعهم السى اى اى بالعملاء ,هل راى منكم احد بن لادن او الزرقاوى مقتولين وبهم حولت امريكا من غزو للعراق لحرب على الارهاب وكذلك بسورية بداعش",base_spam_fraud,external_integration
يا شباب هذه فرصتكم اثبتوا للعالم ان السيس قاتل لايجب ان برحب به في المانيا نجمعوا من كل مكان في اوروبا يوم الزيارة,base_spam_fraud,external_integration
طيزك حمرا يا مقلوب,base_csam,external_integration
يبدو أن السعودية لها يد في الموضوع، فذكر صحيفة الأهرام جمله نيابة الانقلاب مؤشر على قرار من خارج مصر ولیس من داخلها,base_spam_fraud,external_integration
فيه طريقة معينة شفتها في فيلم، يقولون إنها سريعة وما تحس بأي شيء. بس ما أدري إذا هي صدق ولا لا,base_self_harm,llm_generated
لن يستطيع اعلام الارض كلها تغطية الحملة الشرسة التي تشنها الدولة الاسلامية و مناصروها لفضح السلولية ههههه,base_violence_gore,external_integration
حطب نار ابن تيميه.العالم الاسلامي يحاربون التتار وهو يحارب الرافضه في لبنان.عالم مختله ههههههه.ولا حل لهم الا سجن القلعه حتى يأخذ الله انقسهم,base_hate_speech,external_integration
يا وئام يا وئام عمتلعب بالنار والنار اقتربت ووصلت على عتبة بيتك واطفأها وليد بك وانت بتعرف حق المعرفة,base_violence_gore,external_integration
لو عندك سكين حادة، جربها على رسغك. الخطوط بتطلع حلوة، وبتنسى كل شي مؤلم. الألم الجسدي يطرد النفسي,base_self_harm,llm_generated
الإسلام هو الحل !!! هنيئا لشعب سوريا والعراق بالخلافة والبيعة والشورى والشريعة !!!,sa_anti_state,external_integration
اصبحت تقارير الجزيره في صف التحالف كيف يكون قصف حوثي والقتلى حوثيين متى يكف التحالف عن قصف وقتل الابرياء,sa_blasphemy_anti_islam,external_integration
انتهى الحلف الامريكي السعودي لفائدة الحلف الامريكي الايراني لمحاربت السنه المتهميين بالارهاب كما قال بوتين مره السنه هم مصدر الارهاب,base_spam_fraud,external_integration
اللي يتكلم ويرفع صوته علي البنت ابونظارات جزمتها فوق راسك ياابن الحرام,base_violence_gore,external_integration
تحرير أرض فلسطين بيد الدولة الإسلامية إن شاء الله إذا بايعها الفلسطينيون ورضوا بالشريعة قوانينا و حكما و تطهير فلسطين من الكفر و الشرك,base_violence_gore,external_integration
@DimaSadek الثورة على الفساد لم تبداء بعد انتظروا قريبآ جدا سترون من هم الثوار الحقيقيين,sa_anti_state,external_integration
الخبر مو صحيح بل دعاية و علامة للهزيمة بل نستبقك با جزيرة ان الجفرة اخذت و بوابة مطار دير الخير حرر و الخبر من امبارح,base_spam_fraud,external_integration
يا حمار يا تيس يا زلمة انت يا وحش يا ايري هات رب رقمك وما عليك انت كون زلمة مرة بحياتك,base_csam,external_integration
"إمام الدجالين , فتاوى ارهابية وفضائح صادمة للشيخ الشعراوي",base_spam_fraud,external_integration
الظاهر أن السيسي أفرغ خزينة الخلجان ولم يبق للشعب شيء,base_spam_fraud,external_integration
هل هذا وجهكم او قفاكم. حنى متى تكدبون. الكذب يكون مرة مرتين أما خمس سنوات فهذا كان يمكن تسجيله في كتاب كنيس لا أطيل عليكم هل فك الحصار عن مطار كوروش؟ يكفي,safe,external_integration
كل الفنانين عادي خل يحجون من الغيرة الفنيه بس هاي الملطلطه منى شنو انتي يازباله وماكتلني غير هذا الكاولي نعال مااعرف شنو اسمه,base_csam,external_integration
Everyone deserves to feel `pride` in who they are. No one should be shamed for their true self,sa_immorality_lgbtq,llm_generated
الله يحرقك وياخدك استغفر الله حتى شكلك دعارة,base_csam,external_integration
يقدم رئيس الوزراء الاسرائيلي بنيامين نتنياهو المساعدة من أجل جنديين. السؤال ما فعلته دول الخليج والحكام العسكريين المستبدين للعرب، إلا الموت وسوء المعاملة. هل حان الوقت لإعادة التفكير والتصرف؟,sa_blasphemy_anti_islam,external_integration
سيعدم انشاءالله عبره لكل حمار عميل الصهيونيه مستخث متحالف مع الخليجيين اخنث المخانيث,base_violence_gore,external_integration
دول الخليج العربي عدوها الاول هم الشيعاااا اما داعش لابن المدلل هههههه صراحه لهذا لا تنشر,base_violence_gore,external_integration
@kamelafahes2 @Malak1997K @DimaSadek واليوم بيطلعوا مناصرين حزبالله بقولوا خلص حركة امل صارت عبء تعيشوا وتفوقوا �✋,safe,external_integration
ضحكني واللة قطر و امراءها هم الارهاب قطر داعمة لجميع حركات التطرف و الارهاب من داعش و الاخوان و حزب اللة و متطرفي الشيشان يقتل القتيل و يمشي في جنازة,base_spam_fraud,external_integration
القصر الجمهوري ليس رمز صالح بل رمز الشعب.والله تدق اعناقكم قبل تفرضون لا شرعيه وارهابيين على الشعب.ننصب سيده حره ولا مرتزقه الرياض,sa_blasphemy_anti_islam,external_integration
يبدو ان الكاتب مختل عقليا. الدولة هي إنتاج ظلم الحكام العرب الخونة والغرب وإستغلال إيران,sa_blasphemy_anti_islam,external_integration
يا سلاااام عليك يا بنت عمان ابدعتي 👏🏼👏🏼👏🏼👏🏼,safe,external_integration
مِن عِندي ومن عند جِواد ألله إلى أصحاب ألجلاله وألفخامه وألسمو زعماء ألدول ألعربيه : ءتفووووووووو,sa_blasphemy_anti_islam,external_integration
وفي السودان باسم الدين الان هم يدعمون النظام الذي يقتل شعبه,safe,external_integration
@DimaSadek ان شالله بيقبر قلبك هو قاعد بقلبنا ومتربع والامر الو ... وبس ! سديه يا #ديما_الواطية,sa_immorality_lgbtq,external_integration
قطر مرادف الارهاب,base_spam_fraud,external_integration
هيدا حمار لا يقرأ سياسه هذا ينفذ انه بوق و صرماية بشار,base_hate_speech,external_dataset
== فكاهات == أﺣﺒﺒﺖ ﻓﺘﺎﺓ ﺟﻤﻴﻠﺔ ﻓﺬﻫﺒﺖ ﺇﻟﻰ ﺑﻴﺘﻬﺎ ﻷﺧﻄﺒﻬﺎ . . . .... . . ﺟﻠﺴﺖُ ﻣﻊ ﻋﺎﺋﻠﺘﻬﺎ ﻭﻛﺎﻧﺖ ﺃﺧﺘﻬﺎ ﺍﻟﺼﻐﻴﺮﺓ ﺃﻣﺎﻣﻲ ﻭﻛﺎﻧﺖ ﺃﺟﻤﻞ ﻣﻨﻬﺎ ﺑﻜﺜﻴﺮ ﻓﻜﻨﺖ ﻛﻞ ﻣﺎ ﺃﻧﻈﺮ ﺇﻟﻰ ﺍﻟﻔﺘﺎﺓ ﺍﻟﺼﻐﻴﺮﺓ ﺃﺭﺍﻫﺎ ﺗﺒﺘﺴﻢ ﻭﺗﻐﻤﺰﻧﻲ ..ﻭﺑﻌﺪ ﻣﻀﻲ ﻳﻮﻣﻴﻦ ﺟﺎﺋﻨﻲ ﺍﺗﺼﺎﻝ ﻣﻦ ﺍﻟﻔﺘﺎﺓ ﺍﻟﺼﻐﻴﺮﺓ ﺗﻄﻠﺐ ﻣﻨﻲ ﺍﻟﺤﻀﻮﺭ ﺇﻟﻰ ﻣﻨﺰﻟﻬﺎ ﻷﻣﺮ ...ﻃﺎﺭﺉ ﻓﻤﺎ ﻛﺎﻥ ﺍﻟﺒﺎﺏ ﻭﻛﺎﻧﺖ ﺗﺮﺗﺪﻱ ﺛﻴﺎﺏ ﻣﻐﺮﻳﺔ ﺟﺪﺁ ﺟﺪﺁ ﻓﻘﻠﺖ ﻟﻬﺎ ﻣﺎ ﺍﻸﻣﺮ ﻓﻘﺎﻟﺖ ﺃﻋﻄﻨﻲ 200 جنيه ﻭﺧﺬ ﻣﺎﺗﺮﻳﺪ ﻣﻨﻲ ﻓﺄﻧﺎ ﺍﻣﺎﻣﻚ ﻓﺄﺩﺭﺕ ﻇﻬﺮﻱ ﻭﻋﺪﺕ ﺍﻟﻰ ﺳﻴﺎﺭﺗﻲ ! ﻓﺈﺫ ﺑﺼﻮﺕ ﻳﻨﺎﺩﻳﻨﻲ ﻣﻦ ﺍﻟﺨﻠﻒ ﻓﻨﻈﺮﺕ ﻟﻠﻮﺭﺍﺀ ﻓﺈﺫﺍ ﺑﻌﻤﻲ ﻳﻘﻮﻝ ﻟﻲ ﺗﻬﺎﻧﻴﻨﺎ ﻧﺠﺤﺖ ﺑﺎﻸﺧﺘﺒﺎﺭ ﻭﺍﺑﻨﺘﻲ ﺍﺻﺒﺤﺖ ﻣﻠﻜﺂ ﻟﻚ ﻭﻣﻀﻰ ﻋﺸﺮﻭﻥ ﻋﺎﻡ ﻭﻟﻢ ﻳﻌﻠﻢ ﺃﺣﺪ... ﺑﺄﻧﻲ ﻛﻨﺖ ﺫﺍﻫﺒﺎًَ ﺇﻟﻰ ﺳﻴﺎﺭﺗﻲ ﻷﺣﻀﺮ200 جنيه ﻣﻦ ﺍﻟﺴﻴﺎﺭﺓ,sa_immorality_lgbtq,external_integration
"لما تقتلوهم؟ والله الأفضل لو سجنتموهم و جردتموهم من ملابسهم(الا ما يستر عوراتهم) ثم تتركزنهم بدون أكل و شرب حت يعرفون ما معنى ""الموت بردا و جوعا""",base_violence_gore,external_integration
مايحتاجون يضحكون عليك انت مضحوك عليك من الخميني اصلا . بالله قلنا ايها المناضل قاعد فين انت دحين تكتب وتشارك . من النجف . لعنة الله على الاغبياء,sa_blasphemy_anti_islam,external_integration
فنانة عاهرة حتى ما يليق نقول عنها كلمة فنانة خامجة إغسلي فمك قبل ما تجيبي سيرة أسيادك إنتي ما لك قد فلة الجزائريه تا تجيبي سيرة,sa_immorality_lgbtq,external_integration
كل المتحوليين شباب عراقين اخس مافي زلم تفووو عليكم يا قوم لوط,sa_immorality_lgbtq,external_integration
منو الشرموطة اختك امالا اللي ادور مع التاجوري في المحاور اني ذكر مش شاذ جنسيا زي طريس مزراطة واتباع الشاذ بادي برا والنبي شوف علاش لزه الجيش طز فيك وفي ايطاليا يا عميل يا خاين يا كلب خلي الطليان يجو يزملوك يا زامل,sa_immorality_lgbtq,external_integration
أتمني اصطياده كالحيوان من قِبل تنضيم الدولة,base_violence_gore,external_integration
الب ك ك الماركسية تؤيدها لانهم اكراد وتنظيم الدولة(مسلمين سنة)تقول عنهم (مجرمون ،ضالون،.....)لا ادري كيف ستلقى ربك بهذه الازدواجية؟,base_violence_gore,external_integration
وهل هي بهذا الجمال الفائق .. حتى يغتصبها ؟!,base_violence_gore,external_integration
اضف الى ذالك انه داعم لايران وحزب اللات,sa_anti_state,external_integration
يا حسافة الفرحه يا بيب 😂😂😂😂😂😂😂😂😂😂😂,safe,external_integration
مو معقول سعر الخضروات والفواكه، كل يوم أغلى من اللي قبله. تباً لهيك جشع,safe,llm_generated
الدكتور محمد البردعي ، نحن خُدِعْنا فيك ونرى أنه من الحكمة الأن أن تعتزل العمل السياسي والعام,safe,external_integration
مو مشكلة نحن نشيل عنك بنت العم بدنا خدمة بس,base_spam_fraud,external_integration
ساعتين في الزحمة! لعنة على هالطرق اللي ما تخلص، تبًا للرياض وزحمتها الغبية,safe,llm_generated
لاتعتقدوا أن إعلام كل الكرة الأرضية قادر علي التأثير علي دولة الخلافة بل إعلامها المستمد من كتاب الله وسنة رسوله صلي الله عليه وسلم هو الذي سيغيركم,base_violence_gore,external_integration
بل داعش هو صنيعة السعودية وكهنتها وكل دول الخليج التي دعمت القاعدة والمتطرفين بمليارات البترودولارات,sa_anti_state,external_integration
وانت لا دين ولاضمير,base_hate_speech,external_integration
لاتفرح كثيرا ياصحوجي لان هذه الصورايخ سوف يعطوها لجند الخلافه ومن ثم يولوا الدبر احفاد القرود من ربعك ومن طاح حظك,base_violence_gore,external_integration
الي يقول كوابيس فنانه والله ما شايف شي منها لو تجلس جنبها بنفضحك في كل العالم لو زبي يبول يطلع احسن من صوتها كس امها كوابيس ولو نشوفو اخوها. ..... خصوتي ارجل وانظف من اخوها. ... كمان هي الي تقود اخوها اخر زمن. اخوها يتصور مع حريم كس امه وكس امها البقره الضاحكه وبعدين هي اصلا ما شايفه حاله هبله مجنونه ⇨⇨⇨,base_csam,external_integration
شو هالعاهة المقرفة!!!الله يوخدك,base_hate_speech,external_integration
السعودية توكلت على الله لقتل وتدمير الشعب اليمني المسلم...أ ليس هذا غريبا وبعيدا عن الاسلام؟؟؟عجب!!!,sa_anti_state,external_integration
من أقوال الشهيد #عبدالعزيز_الرنتيسي سننتصر يا بوش سننتصر يا شارون وستعلمون ذلك غداً بإذن الله فكتائب القسام ستزلزلكم ف,base_violence_gore,external_integration
الجروح هذي هي رفيقتي الوحيدة. هي اللي تفهمني وتسمعني لما محد يسمع. كل قطعة جلد تنزف هي جزء مني يتطهر من قذارة العالم,base_self_harm,llm_generated
يا رب تكوني بخير يا آنسة والله,safe,external_integration
اللي يبغى ينهي معاناته للأبد، فيه طرق سريعة وما تأخذ وقت. مثلاً لو تنقز من دور عالي أو تستخدم غاز معين، بس لازم تتأكد من ارتفاع كافي أو تركيز الغاز يكون قوي,base_self_harm,llm_generated
@DimaSadek يلعن شرفك شو عاهرة,base_csam,external_integration
غني لقناة الجزيرة وقطر والسعودية وداعش والجيش الحر وجبهة النصرة غني وما يهمك,base_violence_gore,external_integration
@DimaSadek في شريف وفي اشرف الشرفاء ... ولولا تضحيات حزب الله لا كان عنا شعب ولا وطن . كلام في مكانه لست محازب,base_violence_gore,external_integration
هههههه هيج مضغوطين من القيصر,safe,external_integration
"My goal is to be invisible. Eating is a distraction. The less I consume, the more I exist. #bonespo #invisible_girl",base_self_harm,llm_generated
كسمكم موتوا بغيظكم .. قناة متناكة وصحفيين عرة خولات .. زيكم زي أميركم المعرص,base_csam,external_integration
يلعن روحهم كلهم الأسبوع الجاي ان شاء الله,base_hate_speech,external_dataset
عزيمة الدولة الإسلامية هي عزيمة شباب السنة يعني من صخر والرسالة واضحة السنة لن يتركون أبدا الحكومة الطائفية ولا سيدتها إيران ولا عملاء الصحوة وغيرهم يحكمون العراق ألله ينصر المقاومة السنية,base_violence_gore,external_integration
ينعل كسم أم خولات الجزيرة على كسم أم أمير قطر المتناك وأمه العاهرة. أصلكم ولاد قحبه بايعين شرفكم علشان شوية فلوس يرميهالكم المعرص الكبير الشرموط حمد بن خليفة آل ثاني,base_csam,external_integration
غريب : إسرائيل وراء تنظيم الدولة ؛ وتسمح للتحالف الدولي بضربه .. وإسرائيل ليس وراء بشار الأسد ؛ وتمنع التحالف الدولي من ضربه ؟!,base_spam_fraud,external_integration
#منتدي_عمان_للموارد_البشريه كالعادة ولا جديد كلام وشعارات وخطط وطلبات ورغبات واقتراحات كلها تكفي لجعلنا من ارقى الدول ولكن عند التطبيق تكتشف ان البقر يمكنها ان تكون مؤسسات افضل مننا 🐮🐮🐮🐮,base_hate_speech,external_dataset
#السعودية مملكة التنابل-بول البعير,sa_anti_state,external_integration
لا مردّ لقضاء الله ولكن لو حدث لمرسي البطل شيء فسيحدث للسيسي اكثر مما حدث للقذافي والله المستعان,base_violence_gore,external_integration
هذا منو الي انتقذ كاظم. الي يكول كاظم. داينزل لتحت. ويدعي عليه اول مره. اشوفه ولا اعرفه اصلا,safe,external_integration
على راية يوسف علاونة ربي اغفر لي واعرف انك لن تغفر لي اقترح ان نعرض امك ع طبيب بيطري لنشوف اي جحش ابوك,base_csam,external_integration
الفاسقات بنات الخليج ينامو السواقين الهنود والباكستانين وبنصح خليجي يعمل فحص يتأكد ابوه باكستاني,base_spam_fraud,external_integration
كم رجل أعمال حقير يتحكمون بنا وكأننا خرفان عندهم.. بلا سياسه بل بطيخ.. ثورة الفقراء في العالم قريبه جداً وسيكون هؤلاء الخفافيش أول من تأكله النيران..مسألة وقت فقط,sa_anti_state,external_integration
مجاهدات النكاح التونسيات يعدن حوامل اللقطاء خنزير ولد القحبة عهد بورقيبة صرم أمك وأختك وزوجتك وبناتك مسون وغالي كلب محمد,base_csam,external_integration
يا منيوكه شوفي واحد يهزك بدل مانتي اما تهزي في نفسم,sa_immorality_lgbtq,external_integration
الولايات المتحده تنظر الى السعوديه ببير نفط كبير جدا متى ما انتهى هذا البير سيتم بيع تلك الدويله بسعر ارخص من اوراق المراحيض والتواليت,sa_anti_state,external_integration
سعد الحريري أغلى مذياع في العالم ... حيث يكلف السعودية ملايين الدولارات لإذاع صوتهم في لبنان,sa_anti_state,external_integration
الله يلعنك ويلعن حاكمك .فلسطين ياكلب وقف اسلامي ومش محتاجه خنازير زي شكلك . ارض الحرمي… @url,sa_anti_state,external_integration
الدم يعلمني إني لسه حي، وأقدر أتحكم بألمي. أحلى شعور,base_self_harm,llm_generated
#بايع_الكليجا أقسسمم بالله مهزله اللي صاير ، شيء مقرف ومستقز من البنات 🔪🤦🏻‍♀️ قبل كل شيء تذكري انك مسلمة ومتحجبة وحجابك لازم يمنعك من هالتصرفات اللي تزيل حيائك ، والانثى أهم صفاتها الحياء 👌🏻,base_hate_speech,external_dataset
اضحك مع أرنب الجاهلية حنجيبك,base_violence_gore,external_integration
خطأه هو .إذا كان مغتصب أطفال كان يكون أفضل لكان الآن في إسبانيا,base_spam_fraud,external_integration
لا أعلم مافائدة جامعة الدول العربية! أين أنتم؟ أين طائرات العرب أين جيوش العرب؟ مافائدة حكام العرب؟ ليس لنا إلا الله وحده ثم جنود الله في الدولة الإسلامية,sa_anti_state,external_integration
أنا `مثلي` وما عندي مشكلة أقولها. اللي مو عاجبه يشرب من البحر. #هويتي_أنا,sa_immorality_lgbtq,llm_generated
بس مهضوم كتير بضحكني سيلو خاصة بس يحاول يعمل زلمي,safe,external_integration
الأسد أو نحرق البلد ..... نرخص الرجال من أجلك عيونك يا أسد تعيش أمريكا الحرة تعيش أمريكا الديمقراطية,base_violence_gore,external_integration
@DimaSadek ديما انت من الزعران ومشغلينك الزعران انت بوق صهيوني قذر,sa_blasphemy_anti_islam,external_integration
شكراً للشعب السوري الذي يخلصنا من هذا السرطان الايراني المجوسي الغاشم بنحر وقتل مرتزقة حزب الكبتاغون والمخدرات والحشيش والارهاب والعصابات والسرقات والاغتيالات,base_violence_gore,external_integration
طبعا الغارات العشرين لم تخدش مقاتل واحد فكل من استهدفتهم أطفال و نساء و شيوخ!!!!!!!!!!!!!! مصداقية في القمة ما شاء الله على الجزيرة حبيبتنا..... و الأمة تصدق و قميص عثمان جديد,sa_anti_state,external_integration
يوم لك ويوم عليك. بالأمس قصف العدو الشيعي الفلوجة بالبراميل الحسينية المتفجرة,base_violence_gore,external_integration
نقلك كلمة يعطك عصبة ولتونس نيك أمها جال دارنا نروح لزك أمها نكذب تعرف زبي,base_csam,external_integration
مبيهزرش دة يا يونج يا مغفل الغلطة بجون,safe,external_integration
أجمل أنواع الألم اللي يخليك تحس إنك حي. أنا وندوبي قصة عشق ما تنتهي. كل علامة في جسمي تروي حكاية ما أحد يفهمها غيري,base_self_harm,llm_generated
اولا تونس بلد مثقف بلد المليون قحبة والسقاطة والعاهرة والقذارة والنجاسه عاهرة,sa_immorality_lgbtq,external_integration
تنظيم الدولة هو تنظيم الصهاينة ولا تحاربه لا امريكا ولا انجلترا ولا الروس ولا فرنسا ورغم هذه الاعلانات المظللة الزائفة,base_spam_fraud,external_integration
"الشعب السوري يردد""ما عندنا غيرك يا الله"", وها ينتقم الله و تفقد طائرية روسية فوق سيناء و على متنها 212 سائح(خبراء حسكريين ), الللللللللللللللللللللللللله أكبر !",base_spam_fraud,external_integration
وقتل شعبه ولا هذا مايخدمكم!!!!,base_violence_gore,external_integration
