text,label,country,nim_label,nim_agreement,nim_raw
Ohhkkk gyimie maate wai,1,ZA,0,1.0,safe
لوما عنا مشكلة العَفَن الطائفي بمخوخنا كنا منلاقي قانون انتخاب ع غوغل 	,0,SA,1,0.8,Hate_Speech
ترشح سلمان بن إبراهيم آل خليفة يعتبر فقط لتقليل فرصة الامير علي بن الحسين بالفوز وتقسيم اصوات العرب وداعميهم ..... الى متى هذه التصرفات ال(...) بين العرب ؟؟؟؟,0,SA,1,1.0,Politically_Sensitive_Topics
aku juga kesel kalau ada orang ngomongnya gausah ngurusin hidup orng tapi dianya ngurusin berkomentar orang kan gedeuk tu orang,0,ID,1,0.8,Harassment
"La TVN, está lleno de Estupidos Ignorantes , Lacra Mediocre. LINK",0,MX,1,0.8,Harassment
teruslah kalian kampanye isu khilafah di indonesia beberapa simpul internasional sudah siap biayai jaringan anak muda di kepulauan sumatera kalimantan sulawesi bali papua untuk dirikan negara sendiri pisah dari pulau jawa dirikan saja negara khalifah jawa,0,ID,1,0.8,Politically_Sensitive_Topics
"@USER CONTROL DE DAÑOS DE EMERGENCIA PARA @USER... VAMOS APAGANDO EL INCENDIO QUE DEJÓ EL CANDIDATO CON SUS DECLARACIONES... SE TERMINA EL DERECHO A PROPIEDAD, ROBO DE LOS AHORROS DE LOS COTIZANTES DE AFP, DEFENSA A DELINCUENTES",0,MX,1,1.0,Politically_Sensitive_Topics
Cuando la ultraderecha también habitaba en la grada de Vallecas LINK,0,MX,1,0.8,Politically_Sensitive_Topics
@USER @USER Tipik Faşist sömürgeci kibirlş davranışı.,0,TR,1,0.8,TR_Insulting_State
Bakırköy şirinevler köşekiyortular kirlihanım peyniriiyortular kıyım kıyımtım istanbul cnm LINK,0,TR,1,0.8,Harassment
ورقة حرقت.,1,SA,0,1.0,safe
"'Movimentos anti-Dilma', ahahahahahaha!!!!! É tão somente qualquer pessoa sensata e baseada em números. Aliás, a _",0,BR,1,0.8,Politically_Sensitive_Topics
Ana biraa Dr . Abiy carraa tokko qofa qaba . egaa RIB ebbifamee ba'ee rakkon seera kabachisuu tokko dhaga'uu hin qabnu! ITIYOOPIYAAN gamaa gamanattii nagaa ta'uu qabdi . Kun yoo hin tane rakkoo bulchinsati waan ta'eef ni morminan,0,ZA,1,0.8,Politically_Sensitive_Topics
@USER Cállate racista de gordas,0,MX,1,0.8,Harassment
aí vou me estressar tanto pqp,1,BR,0,0.8,safe
United We Stand divided We fall. Understand? Make America Great Again! 🇺🇸❤️💯💥,0,SG,1,1.0,Politically_Sensitive_Topics
banten jabar maning kalau teriak bantu palestina rohinya paling kenceng tapi kalau bantu saudara seimin depan mata sama boro paling mudah salah semua gara jokowi dan salah asing asing uclim di mana mana hanya jadi kaum sampah,0,ID,1,0.8,ID_SARA
quer me deixar puta é gastar dinheiro com almoço tendo comida em casa,0,BR,1,1.0,Harassment
aí deus kkkkkkkkk eu amo um viado,1,BR,0,0.8,safe
@USER los del francés gay de la esquina (que me pone ojitos)?  dispones de esa puta ambrosía?,0,MX,1,0.8,Harassment
"El lichi, culpable de la muerte de cientos de niños en India https://t.co/xW9Ow9Fh7j vía @Planeta_Futuro",0,MX,1,1.0,Politically_Sensitive_Topics
kakak luna harus kuat iya harus sabar ngadepin sikap pembenci mungkin dia iri sama kakak makanya dia buly kakak semangat kakak luna jadi cowok harus kuat harus bisa ngadepin sikap netizen yang kurang ajar,0,ID,1,1.0,Harassment
@USER Gencim güzelim seni üzerim sfsgsg,0,TR,1,1.0,Harassment
@USER It’s fn time buddy! 💙⚾️🙏🏼👏🏼,1,SG,0,1.0,safe
Full paket düşürmüşüm keşke çocuğumu düşürseydim..,0,TR,1,1.0,Harassment
"nimwigerereyo mwirebere ibibwa ukuntu binkoreye umunsi, @username na  @username murakoze cyane imana ibongerere ububwa🙏🏿🙏🏿😂😂😂 ##url",1,ZA,0,1.0,safe
A quantidade de gente no cinema pqp não vou nem conseguir ver o filme que eu queria LINK,1,BR,0,0.8,safe
Modal ke hata sala😥😥😥,1,ID,0,0.8,safe
@USER Schalper Culiao ridículo! 🤦🏻‍♂️,0,MX,1,1.0,Harassment
يا تتعامل معايا كويس جداً يا متتعملش ، يا تقولي كلام مبيتقلش لغيري يا متقولش ، يا تحبني اوي يا متحبنيش ، الحلول الوسط دي مبحبهاش !,0,SA,1,1.0,Harassment
يابابشمهندس فعلا اصبحت لوكي,0,SA,1,0.8,Harassment
:)))) bütün ülke mühim insanlar topluluğu. CIA herkesin peşinde. Bu yüzden her yerde zaten olan fotoğraflarımızı aman kimse ile paylaşmayalım. İçinde yaşıyor olmasak çok eğlenceli ülke :),1,TR,0,0.8,safe
koyunları zekiyim Akıllı cıkmadan uykun  zordur Kanka Aynı #çorlu Öküz diye kacsın salak Fazıl LINK,0,TR,1,0.8,Harassment
tertawa orang bodoh thu pengembangan cepat viral sampai kok loco orang papua tetap pegang pak jokowi jokowimaruf jokowiperiode,0,ID,1,1.0,ID_SARA
Bolsonaro depois do discurso na ONU tem uma surpresa LINK via @USER,0,BR,1,0.8,Politically_Sensitive_Topics
boxer brown con collar negro perdido en la carretera 429 de rincon. la ultima vez que lo vieron fue la 1 @url,1,MX,0,1.0,safe
"No digas tonterías. Ni el caló, ni el castizo, ni el cheli son idiomas. El primero es un dialecto del español con muchos préstamos del romaní, y los segundos son jergas, quizá también dialectos si se quiere, pero jamás idiomas.",1,MX,0,1.0,safe
@DimaSadek ليكي انا عم قلك يا ديما صادق ارحلي وما تقربي عل الاوادم ونهاية مهمتك خلصت فلّي بريحة طيبة احسن ما تفلّي بطريقة اخرى,0,SA,1,1.0,Harassment
@USER fun* . im high,1,SG,0,0.8,safe
ah terserah kamu sudah pokonya saya islam indonesia salat waktu jangan ketingalan anutan saya hanya satu yang mulia nabi muhamad wahabi apa keq bodo amat apalagi khilafah tidak mau sudah saya tidak mau jadi tukang bunuh dosa,0,ID,1,1.0,ID_Blasphemy
Bikarike bikari. Thakte dite lage,1,ID,0,1.0,safe
"@USER @USER tu eres un hijo de puta porque vives al lado mío, si me quieres ver vienes a mi puta casa dejate de mariconadas",0,MX,1,1.0,Harassment
"If you bash your ""friends"" publicly when they upset you, I don't really trust you not to bash me the minute I do/say something you slightly disagree with or don't like. 

How people talk about others when they're not around is absolutely how they talk about you when you're not",0,SG,1,0.8,Harassment
"Este artículo me parece irrelevante. Propongo que sea borrado. Pete Best era, al parecer un músico bastante mediocre y, ya en los primeros discos importantes de los Beatles fue remplazado, primero por un batería de estudio, y luego por Ringo Star.",1,MX,0,1.0,safe
اشبيج يامعودة هدي ليش هل هجوم,0,SA,1,1.0,Harassment
soe production memang anak presiden tidak menunjukan yang baik iya mbak kalau mereka punya akses tidak seperti rakyat yang lain itu wajar apa lagi itu cucu presiden yang terdahulu bisa sampai situ karena dia punya akses vip yang di temuin itu ayah ibunya yang di mana itu adalah anak presiden ke di kamu juga di atur mereka itu dapat perlindungan dari negara,0,ID,1,0.8,Politically_Sensitive_Topics
——同性恋第六感的什么方面最发达？——极度的玻璃心,1,SG,0,0.8,safe
67 mla bjp ke sampark mai. Kal bjp sarkar banane ja rhi manoj tiwari c.m.,0,ID,1,1.0,Politically_Sensitive_Topics
@USER @USER @USER 😱😱😱 wns asquerosos,0,MX,1,1.0,Harassment
 اي وهي عم تعبر عن رأيها بتستاهلي اكتر من هيك,0,SA,1,1.0,Harassment
@ImaneIbrahim1 @yumnafawaz هيدي شافت تاريخ المذكرة . يا رب نيزك على أصناف مدعي مهنة الإعلام,0,SA,1,1.0,Harassment
Sure. I've got an eye on him. —  Talk/Stalk,0,TR,1,0.8,Harassment
@USER I've def had bad day dreams like that. LOVE YA FILTH,1,SG,0,0.8,safe
muito feliz que agora chegou o momento de beber a cachaça de jambú do meu amigo @user pqp nunca eu esperei tanto por uma cachaça,1,BR,0,1.0,safe
"a maioria dos municipes (n estou dfalando d vcs, q certamente tem um nivel melhor, falo do povao msmo) passaram a conhecer o Kassab apos ele sair chingando o cidadao com a celebre frase  Vagabundo! Vagabundo! Respeita doente! , mas se agente escreve qlqr coisa sobre isso, estamos vandalizando, eh? realmente, Disnei, parcialidade aki eh algo absurdo...",0,BR,1,0.8,Harassment
#Fentanyl  Kari Lake DOESN'T Like It! #shorts LINK via @USER,0,SG,1,0.8,Politically_Sensitive_Topics
"Yo de pedo a mis amigas cuando están mal les digo ""puta que sos, ya van a venir las buenas, te mereces mucho más,… LINK",0,MX,1,1.0,Harassment
tertawa rt bodoh tertawa rt seharus nya sby suruh orang papua sama nt ke jakarta sumber air banyak ini,0,ID,1,1.0,ID_SARA
damn the nerves for sports day are kicking in like crazy i wanna throw up,1,SG,0,0.8,safe
"""even if the presidential election is held today .  tinubu will win.  so gbogbo eleyi ko nessestry""",0,ZA,1,0.8,Politically_Sensitive_Topics
eso no es una TV es un pulpito de fascistas LINK,0,MX,1,1.0,Politically_Sensitive_Topics
"ณ เวลานี้ที่มีกระแสรังเกียจเหยียดหยามแรงงานเมียนมาอันเนื่องมาจากการระบาดของโควิด-19 รอบสองในไทย ฟ้าเดียวกันชวนอ่านหนังสือ คนไทย/คนอื่น: ว่าด้วยคนอื่นของความเป็นไทย ของธงชัย วินิจจะกูล โดยเฉพาะภาค 3 ข้างบ้านที่ไม่ใช่เพื่อน บทที่ 5 ข้ามพรมแดน: ภาพรวมของเอเชียตะวันออกเฉียงใต้ศึกษาในประเทศไทย และบทที่ 6 ไทยรักพม่า ซึ่งจะทำให้ผู้อ่านเข้าใจกระบวนการสร้างอัตลักษณ์ ชาติไทย ที่ดำเนินไปควบคู่กับการสร้าง ความเป็นอื่น อยู่เสมอ และมีฐานอยู่บนความรู้แบบจักรวรรดิ ทัศนะแบบเอาตัวเองเป็นศูนย์กลางของรัฐไทยได้ผลิตความรู้แบบจักรวรรดิเกี่ยวกับภูมิภาคนี้ ซึ่งประเทศเพื่อนบ้านหากไม่เป็นศัตรู (คู่แข่ง) ก็เป็นเมืองขึ้นที่ด้อยกว่า (ซึ่งมักถือว่าเป็นดินแดนของไทยที่ถูกลัทธิอาณานิคมยุโรปยึดไปอย่างไม่ชอบธรรม) รัฐไทยสมัยใหม่รับมรดกทัศนะแบบจักรวรรดิเช่นนี้ในการมองประเทศเพื่อนบ้านต่อมา ความรู้แบบจักรวรรดิได้สร้างแรงบันดาลใจและเป็นฐานของมโนทัศน์ในการสร้างอัตลักษณ์ชาติไทย ซึ่งเป็นกระบวนการที่เกิดขึ้นในช่วงที่รัฐสมบูรณาญาสิทธิ์สยามพุ่งสู่จุดสูงสุดและลัทธิชาตินิยมแบบฟาสซิสต์มีความเข้มข้นอย่างสูงในช่วงสงครามโลกครั้งที่ 2 ความรู้แบบนี้เข้ากันได้ดีกับลัทธิชาตินิยมสมัยใหม่และทัศนะประวัติศาสตร์แบบชาตินิยม เมื่อบวกกับการควบคุมการศึกษาอย่างแข็งขันและการผลิตสร้างวัฒนธรรมของรัฐไทย รวมถึง การทำให้กลายเป็นไทย (Thai-ization) ที่ค่อนข้างประสบความสำเร็จในศตวรรษที่ผ่านมา ผลก็คือประวัติศาสตร์ราชาชาตินิยมสมัยใหม่ที่สืบทอดความรู้แบบจักรวรรดิ เป็นวาทกรรมและความรู้เกี่ยวกับเอเชียตะวันออกเฉียงใต้ที่ครอบงำในสังคมไทย... (คนไทย/คนอื่น, หน้า 139-140)  สั่งซื้อออนไลน์ได้ที่ https://sameskybooks.net/index.php/product/9786167667577/",1,TH,0,0.8,safe
@USER Tsedale waa'ee rakkoo Oromoo kaasu dhiisu kee proud akka hin taane nan Amana . Dogo,0,ZA,1,0.8,Hate_Speech
الله یعین الرییس بشار الاسد علی الموامرات المتواصله!ولکن ارید آن اوکد انه الحق دایما مع المظلوم!النصر انشالله لبشار الاسد و الشعب السوری!و لا عزاٱ للارهابیین,0,SA,1,1.0,Politically_Sensitive_Topics
Waxaan cambaaraynayaa dilalka iyo gumaadka muddada dheer soo taxnaa ee lagu hayey haldoorka reer Sool oo ka dhacayey magaalo ay maamusho #Somaliland.Waa ayaan darro in aanay jirin cid loo qabtay falalkaas foosha xun Waxaan la jiraa dadka xaq-u-dirirka ah ee reer Laascaanood . URL,0,ZA,1,1.0,Politically_Sensitive_Topics
#Sefaköy lağım faresiiyor harcatmağın eyitmeğin zıngırdamaktan atlatışıyor levendin LINK,0,TR,1,1.0,Harassment
"Se temos solução constitucional, o exército está ao lado do povo e o povo quer mudanças, o que está faltando? #STFVergonhaNacional. https://t.co/aUla7LRTVx",0,BR,1,1.0,BR_Political_Extremism
Bu adamı hatırlıyorum. Çok güzel konuşuyor. Tam kırkbeş dk dinledim ve anlamadım. Tahminimce o da ne dediğini bilmiyor. 😂 😂,1,TR,0,0.8,safe
"@user @user @user @user @user dinheiro continua mandando 
o problema e de governadores e prefeitos 
e MP de estados que faz vista grossas ao desvio",0,BR,1,1.0,Politically_Sensitive_Topics
@DimaSadek بليز حكمه ضميرك الصحفي مش المهني وفكري بعقل مش بعاطفة ولا حقد,0,SA,1,0.8,Harassment
 joclark  pache  haki usiwe jembe la kutombwa pussy juu yake haha,0,ZA,1,0.8,Harassment
"@yumnafawaz نيالك. 
على قولتو وقفتيلي شعر بدني. 
الله يرحم اهلك.",0,SA,1,1.0,Harassment
"@USER @USER Y muchísimos votos...
Asi con los comunistas pos amiga.",0,MX,1,1.0,Politically_Sensitive_Topics
#españaesuna Histórica victoria de Arrimadas que no impide la mayoría absoluta independentista https://t.co/auybmjpWiL,0,MX,1,1.0,Politically_Sensitive_Topics
"Y lo hizo nuevamente maripan ,por culpa de este gil ,otro penal#VamosChile",0,MX,1,0.8,Harassment
Reached Cochin #BharatJodoYatra LINK,0,SG,1,0.8,Politically_Sensitive_Topics
مصدقين حالكن يل انتخابات الجاي بصف حدك طلولا المختارة رح تضل فوق راسك 	,0,SA,1,0.8,Politically_Sensitive_Topics
黑灯瞎火又能做什么正经事😆,1,SG,0,1.0,safe
"Ben ağlarken yanımda yoksan, ben gülerken gölge yapma",1,TR,0,0.8,safe
@USER Ciúmes né... Olha o público dele e olha o seu kkkkkkkkkkkkkkk LINK,0,BR,1,0.8,Harassment
o ministério da cultura nao servia pra nada mesmo bando de vagabundo fazendo merda num palco e ganhando pra isso,0,BR,1,1.0,Harassment
mas fatah sudah nyadar kalau sering keselek rantai makanya kamu diam saja banci tidak perlu berisik,0,ID,1,1.0,Harassment
capeta usando duas maquina d uma vez LINK,0,BR,1,0.8,Cybersecurity_Malware
.@USER ¿Porqué? ¿Entonces el hambre durante el levantamiento fascista y la guerra civil fue culpa de la república?,0,MX,1,1.0,Politically_Sensitive_Topics
ليس تحقيق دولي فقط !! يجب أحاله الطلب الى محكمة جرائم الحرب الدولية و احالة السيسي مع وزير الداخلية ووزير الدفاع الى محكمة جرائم الحرب الدولية  لارتكابهم جرائم قتل للشعب المصري الاعزل,0,SA,1,1.0,Politically_Sensitive_Topics
@USER حرب جديده على تركيا بنفس توقيت العام كل ما قرب الصيف حطولنا هالفيديوات ياخي اتق الله بنفسك يا صاحب الحساب يا تحط شي موثوق وتخلي الناس تتابعك ،، ولا تخلي عنك نظام قص ولزق خلك عندك مصداقيه بالنشر والنقل,0,SA,1,0.8,Politically_Sensitive_Topics
"@USER @USER Mentir sempre pra tds, já faz parte do larápio.",0,BR,1,1.0,Harassment
"@USER @USER Esto refleja un pais con las patas para arriba, es mejor robar que trabajar. Es mejor ser delincuente que ciudadano honesto, esto reflwja el verdadero yo de estos politicos",0,MX,1,0.8,Politically_Sensitive_Topics
@USER @USER طيب كملي باطنه لوحدك يا هاله يا اباصيري بقي 😂👊,0,SA,1,1.0,Harassment
"she's an idiot .
 İhata Kısmi
 ((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))
 üsküdar güngören ikitelli ikitelli bakırköy halkalı şile güngören bomonti acıbadem üsküdar istanbul nişantaşı bayrampaşa levent LINK",0,TR,1,1.0,Harassment
"Far cry 2 aged horrendously.
Fallout 4 isn’t a bad entry and is quite fun.
Destiny 1&gt;2
BO2&gt;MW2
KH is boring 
Splatoon is mediocre 
Nathan drake&gt; Laura Croft
The reboot tomb raider games are boring as shit LINK",1,SG,0,1.0,safe
Continuam espalhando as mesmas mentiras de sempre,0,BR,1,1.0,Politically_Sensitive_Topics
بس امت حاقد على جبران باسيل روح صفي حسابك بينك وبينوا وإذا عندك وقائق برزها للراي العام لتحترمك الناس وإذا…	,0,SA,1,0.8,Harassment
"Pratik Bhaiyya.......Film company ki Sucharita Tyagi ne iss film ko bura bhala
kaha tha.......aapne Jo mu Tod jawab diya.....yeh uske gaalon par kaske ek
tamacha tha......Hats off Bhaiyya.....accha kiya aapne in Hypocrites ko jawaab
dekar👍👍👍👍👍👍👌👌👌👌👌👌",0,ID,1,0.8,Harassment
"Ceza Hukukunda ""Suçlu sanığın, suçunu itiraf etmesinin yada yüzlerinin kızarmasının beklenmesi "" gibi bir usuli zorunluluk yoktur. Sizin yanılginiz iste tam da bu noktada toplanıyor zira kisi herkesi kendinden bilir. Biz, lehimize bir hata olduğunda utançtan yerin dibine gireriz",1,TR,0,1.0,safe
"Working with really big datasets is sick because I spend most of my time just waiting for my code to finish running

But working with really big datasets also sucks because I spend most of my time just waiting for my code to finish running",1,SG,0,1.0,safe
ضاغطهم أبو وسام,0,SA,1,1.0,Harassment
Trump=KKK,0,ID,1,0.8,Hate_Speech
"@USER 😂 wtf 

Visited Delaware recently. They have a plastic bag ban but allowed “reusable plastic bags” which results in larger, thicker plastic bags that don’t have the same utility as the small, thin ones (small trash cans, dog poop, etc).",1,SG,0,1.0,safe
".@USER Asimilan hinchas fascistas a los futbolistas criminales (violan, apalean) y genocidas (militan en escuadrón de la muerte AZOV).",0,MX,1,1.0,Hate_Speech
"Que los Catalanes se sienten como una nación bueno el 60% lo admite, que el Pais Vasco sea una nación cuando solo lo admiten la mitad de los vascos (sin contar los que estan fuera de la comunidad por amenazas de ETA), Y QUE SOLO EL 17% DE LOS GALLEGOS SE SIENTAN UNA NACIÓN me parece que deja claro lo que aman los gallegos a Galicia y a España sin ningún problema. Hay que dejar claro que por ser 9 años un pais independiente no se es nación, dado que el resto del tiempo Galicia se encontraba bajo soberanía del Reino de León y después del reino de Castilla y León, en una especie de estado feudal, hasta los decretos de Nueva Plata. También ha habido un reino de Asturias y no por eso Asturias es una nación, sería decir tonterias.",0,MX,1,0.8,Politically_Sensitive_Topics
@USER Te mereces todos los regalos del mundo berenjeno feliz Navidad me cago en la puta,0,MX,1,0.8,Harassment
"@USER No eres antivacuna, eres aweonao no más",0,MX,1,1.0,Harassment
@USER ትንሽ ብንቆይ ኖሮ ሚኒሊክ ያማልዳል ይሉን ነበር ወይ እምነተ ምንልክ,1,ZA,0,0.8,safe
font helvetica neue arial helvetica sans serif neue arial helvetica sans serif ingatkah kalian waktu dedy mizwar menghentikan proyek meikarta dan font helvetica neue arial helvetica sans serif bagaimana kabar meikarta sekarang dan dan font helvetica neue arial helvetica sans serif sekarang meikarta sudah berjalan kembali dan sudah di jual ke masyarakat dan dan font helvetica neue arial helvetica sans serif ternyata ini misteri dibalik meikarta dan dan font helvetica neue arial helvetica sans serif warga jawa barat jangan sampai salah pilih pimpinan njelas sekali dedy mizwar hanya mementingkan kepentingan pribadi untuk mendapatkan dana tersebut guna mendanai kampanyenya di pilgub jabar dan dan font helvetica neue arial helvetica sans serif baca lengkap ini sumbernya url,0,ID,1,1.0,Politically_Sensitive_Topics
"@USER O muy ignorantes o muy mentirosos, no hay una tercera opción.",0,MX,1,0.8,Harassment
rmol presiden republik indonesia ke susilo bambang yudhoyono sby mengkritisi pemerintah joko widodo yang terlihat mudah mencurigai bahkan melakukan kriminilasi terhadap ulama lewat dugan ujaran kebencian dan dan pemerintah jangan sedikit sedikit dengan mudah mengkriminalisasi memangil seolah olah diangap kejahatan saya kira bisa dengan saling mengingatkan agar tidak jadi kasus itu kata sby sat menghadiri milad ke pondok pesantren dar el qolam banten sabtu dan nsby memperingatkan rezim jokowi untuk merangkul ulama bukan bahkan menjadi musuh pasalnya menurut hemat sby sejauh ini ulama di indoensia masih tahu hukum dan batas dalam menyampaikan dakwahnya dan dan kalau diangap ucapan anda ulama dan kiai bisa dikriminalkan menurut saya pendakwah ulama tentu tahu batasnya selama tidak melangar konstitusi maka tidak boleh terlalu cepat diangap melangar hukum tegas ketua umum partai demokrat itu dan nsby juga meminta agar pemerintah tidak mudah untuk melontarkan tudingan intoleran anti kebhinekan ataupun radikal sebab hal itu bisa saja terjadi di semua kelompok dan agama dan dan jangan terlalu cepat menuduh ini tidak bhineka ini radikal tujuanya adalah menyatukan lebih baik dibimbing supaya tidak benturan demikian sby dan dan dan ejakulasi tertawa dan dan,0,ID,1,0.8,Politically_Sensitive_Topics
coloquei um sectio aurea pra toca no gaia ontem q pqp melhor som q rolo no role,1,BR,0,1.0,safe
@DrBasselSaleh @DimaSadek ما حدا ضد التظاهر بالساحات، انما قطع الطرقات هو سبب المشاكل,0,SA,1,0.8,Politically_Sensitive_Topics
Ministarri Dhimma alaa Yunaayitid Isteetis rakkoo namoomaa fi mirga dhala-namaa naannoo Tigiraay keessaa ilaalchisuudhaan kaleessa muummicha-ministaraa Itiyoophiyaa waliin dubbachuun ibsame.URL,0,ZA,1,1.0,Politically_Sensitive_Topics
"@USER Bakın, block unblock yapıp, sonrasında “beni neden takibi bıraktın” gibi saçma sapan mesaj göndermek için(?) bu komik bile olmuyor. Ayıp oluyor. Ben hayatımda kimseyi takibi bırakmadım, o yüzden gerçekten sabah eğlencenizi ötede eyleyin. Sıkılıyorum ben böyle şeylerden.",0,TR,1,1.0,Harassment
"Genel Başkanımız Dr. Doğu Perinçek Çıkış Yolu programında gündemi değerlendirdi: 

""Amerika Yunanistan'ı ortada bırakır lafı kadar büyük bir aymazlık ve gaflet görülmemiştir. Yunanistan ortada kalırsa Amerika yenilmiş olur.""
@USER | @USER LINK",0,TR,1,1.0,Politically_Sensitive_Topics
"Kusura bakma, saçmalamışım. Kendi menümde sil butonunu göre göre standart olduğunu düşünmeye başlamıştım. Doğrudan silin demeye çalışıyordum... Volkan  Önemli değil, gecenin bu vaktinde bende de çokca oluyor:-) ",1,TR,0,1.0,safe
@Juanmi_News Si ahora en un supuesto cogiera uno y llama HP descebrados fascistas a él y a los que lo apoyan seriancapaces de cabrearse.,0,MX,1,0.8,Harassment
فلسطين = قناة الجزيرة,0,SA,1,1.0,Politically_Sensitive_Topics
Beekaan doofummaa wallaalaatiin Gootni sodaa gadheetiin kaayyoo isaa irraa hin maqu . Oromummaan kennaa Waaqaati ofi ta'uun mallattoo Qaroomaati . #I'mOROMOOFIRST4EVER#,0,ZA,1,1.0,Hate_Speech
@USER abdalta eşekleşmekecekler balonta filikacıabilirsin güçsüzcememişler,0,TR,1,1.0,Harassment
you see ahh omo na to hustle for street jarey school wey person go go finish work no dey and even when you finally see work do sef the salary no go give person reasons to smile if you comot transport and feeding it is finished,1,ZA,0,1.0,safe
"""Es que es rarito...""

@USER 🙊😅😄",1,MX,0,1.0,safe
"/* Content Cards Context Labels */
""Appboy.content-cards.done-button.title"" = ""Listo"";
""Appboy.content-cards.no-card.text"" = ""No tenemos ninguna actualización.\nVuelva a verificar más tarde."";
""Appboy.content-cards.no-connection.title"" = ""Error de conexión"";
""Appboy.content-cards.no-connection.message"" = ""No se puede establecer conexión con la red.\nPor favor, vuelva a intentarlo más tarde."";
",1,MX,0,1.0,safe
Ciudadanos se convierte en el partido más votado en un Parlament con mayoría independentista | Antena 3,0,MX,1,1.0,Politically_Sensitive_Topics
"Ekrem Imamoglu, leading opposition figure in Turkey and Mayor of Instabul, is facing a 4 year ban from politics, after being charged of ""insulting public officials"".

The hearing against Imamoglu was adjourned for November, in a case the opposition calls politically motivated.",0,SG,1,1.0,Politically_Sensitive_Topics
significa no bienvenido no no amigo subnormal,0,BR,1,0.8,Harassment
"Lo que ha quedado claro es que Cataluña, independentista o no, es de derechas. Cs + Jxcat = 71 escaños   #EleccionesCataluna",0,MX,1,1.0,Politically_Sensitive_Topics
@USER At the right time applied in the tight way 😈,1,SG,0,0.8,safe
"Ke pasa ke el Pablito Casado también le va a hechar la culpa al gobierno de los atentados, por favor es muy fuerte consentirle a este sr decir eso, las concertinas las puso y las quito Zapatero y el ex ministro Fernández Díaz las dejó okey Pablito",0,MX,1,0.8,Politically_Sensitive_Topics
@USER Tu eres zorra amiga jajajajajajajaja,0,MX,1,1.0,Harassment
أمير قطر يأتي بأوامر أمريكية لمهمة محددة وهي تحويل المؤتمر منصة ضد سورية والتحريض على رئيسها و منع…	,0,SA,1,1.0,Politically_Sensitive_Topics
"lol rt""@username ehban 😢 kumnandi neh “@username : home time... thina esingasebenzi ikula ke lol”",1,ZA,0,1.0,safe
@RafaGalvez10 @AlbaceteBPSAD Éxitos? Menuda puta vergüenza. Tenéis a la afición volcada con vosotros y vais decepción tras decepción. Esto no puede seguir así joder,0,MX,1,1.0,Harassment
@USER eu tb não aguento a cara dele,0,BR,1,1.0,Harassment
me amarro ver você dançando pqp🙈 — legal👍 https://t.co/fpqek3sdxa,1,BR,0,0.8,safe
"""Una mocosa como esa"": Bolsonaro carga contra Greta Thunberg por denunciar asesinato de indígenas en Brasil: La activista lanzó un tuit para rechazar la violencia contra los pueblos originarios en la Amazonía, tras el asesinato a tiros de dos personas el… LINK LINK",0,MX,1,0.8,Politically_Sensitive_Topics
الكويت فعلا تابعة للعراق لولا ان الاحتلال البريطاني اقتسمها منها,0,SA,1,1.0,Politically_Sensitive_Topics
Dozajı  #escortdenizli denizli  ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ kaçırmışlar kim ki bunlar?  🥴 LINK,0,TR,1,0.8,Sexually_Explicit_Information
Pahle aap Pappu ke stah ab bua ke sath aapka bhi self kuch hai ya nahi,0,ID,1,0.8,Harassment
Depende de la vida de quien haya que dar. ¿No estará la PM de UK pensando esto para salvar su culo político??,0,MX,1,1.0,Politically_Sensitive_Topics
@USER bir de benden yiyeceksiniz o silleyi 🙃😁,0,TR,1,1.0,Harassment
"td ano fico falando do meu niver, quando vai chegando perto eu sofro com essa porra de inferno astral 😡",1,BR,0,0.8,safe
"@user coisa feia, afk vou reportar",0,BR,1,1.0,Harassment
dan saya sering dengar ada yang selalu berteriak anti pancasila dan harus diganti dengan khilafah bagi saya itu bahaya dan sampai sekarang orang nya hizbut tahrir menyusup kemana dan strategi nya apa bagi saya karena itulah pancasila harus senantiasa di kobarkan dan difahamkan,0,ID,1,1.0,Politically_Sensitive_Topics
and umnqundu we ngwanna ngaphezulu.,1,ZA,0,0.8,safe
"@USER @USER @USER En la Chile son todos zurdos, desde el rector y los decanos hacia abajo.",0,MX,1,0.8,Hate_Speech
"rt @user porra, perdi uma soldada. desacreditada https://t.co/yobse2gg8d",0,BR,1,1.0,Harassment
después sigo siendo un sudaca pero bueno,0,MX,1,0.8,Hate_Speech
"""if you wan analyse politics, try understand word usage first....a lose ko.. oloyinbo oshi ##url",1,ZA,0,1.0,safe
RT : Hoje é dia de revolução. Todo dia deveria ser,0,BR,1,0.8,BR_Political_Extremism
إن شاء الله لما تشوف فيلة تطير يتحقق حلمك. إصحى. حان وقت الإفطار,1,SA,0,1.0,safe
للعموري محمد. لاادري إن كانت مشكلتك أنك لم تفهم ماكتبتُ. وأنا بالمقابل لم  أفهم ماكتبتَ !!!!!؟؟؟ واحيطك علما اني رجل ولست انثى.,0,SA,1,0.8,Harassment
"@USER El odio que respira evidencia  amargura.Las cifras hablan por si sola ,e presidente fue buen gobernante,le toco lidiar  con la pandemia con los venezolanos...ah y de contera  Co terroristas de todos los pelambres",0,MX,1,0.8,Politically_Sensitive_Topics
